CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio,City
717307158,Existing Customer,48,F,Unknown,Single,Less than $40K,Blue,36,1853,1314,0.709,Los Angeles
708876183,Existing Customer,51,M,High School,Single,$60K - $80K,Silver,43,28673,0,0,Los Angeles
712660308,Attrited Customer,44,F,High School,Single,Less than $40K,Blue,36,1895,0,0,Los Angeles
715958583,Existing Customer,56,F,High School,Married,Less than $40K,Blue,43,2041,1158,0.567,Los Angeles
771546708,Existing Customer,46,F,Graduate,Single,Less than $40K,Blue,34,1438.3,0,0,Los Angeles
711252258,Existing Customer,54,F,High School,Single,Less than $40K,Blue,36,1572,985,0.627,Los Angeles
772585008,Existing Customer,48,F,High School,Married,Unknown,Blue,38,3187,1937,0.608,Los Angeles
751143858,Existing Customer,59,F,High School,Single,Unknown,Blue,52,7427,2421,0.326,Los Angeles
708824958,Existing Customer,50,F,High School,Single,Less than $40K,Blue,42,1460,0,0,Los Angeles
819612933,Existing Customer,52,M,Graduate,Single,$80K - $120K,Blue,47,25410,0,0,Los Angeles
712804383,Existing Customer,56,F,College,Married,Less than $40K,Blue,38,2143,1194,0.557,Los Angeles
790149483,Existing Customer,42,M,Uneducated,Single,$40K - $60K,Blue,35,8566,1484,0.173,Los Angeles
712121508,Existing Customer,43,M,Uneducated,Single,$60K - $80K,Blue,30,1438.3,0,0,Los Angeles
778853358,Existing Customer,59,F,College,Single,Less than $40K,Blue,40,3297,0,0,Los Angeles
716512383,Existing Customer,39,F,High School,Married,Less than $40K,Blue,36,2816,2517,0.894,Los Angeles
823548858,Attrited Customer,53,F,Graduate,Married,Unknown,Blue,49,10533,330,0.031,Los Angeles
712144158,Attrited Customer,53,F,Graduate,Single,Less than $40K,Blue,48,2370,1166,0.492,Los Angeles
824560758,Attrited Customer,35,F,Graduate,Single,Less than $40K,Blue,31,1678,0,0,Los Angeles
757710783,Attrited Customer,36,F,Graduate,Married,Less than $40K,Blue,29,1493,0,0,Los Angeles
713081583,Existing Customer,51,F,Unknown,Married,Less than $40K,Blue,32,2350,1272,0.541,Los Angeles
710481333,Attrited Customer,50,F,High School,Married,Less than $40K,Blue,36,2690,1614,0.6,Los Angeles
721060083,Existing Customer,42,F,College,Married,Unknown,Blue,27,7226,1889,0.261,Los Angeles
713759583,Existing Customer,54,F,High School,Married,Less than $40K,Blue,36,3173,1822,0.574,Los Angeles
717547383,Existing Customer,43,F,Graduate,Married,Less than $40K,Blue,32,2890,1392,0.482,Los Angeles
711683358,Attrited Customer,46,F,High School,Unknown,Less than $40K,Blue,41,3313,0,0,Los Angeles
710044308,Existing Customer,40,F,Graduate,Single,$40K - $60K,Blue,27,2625,1594,0.607,Los Angeles
713101383,Existing Customer,44,F,Unknown,Married,$40K - $60K,Blue,36,1834,0,0,Los Angeles
757685733,Existing Customer,43,F,Graduate,Single,Less than $40K,Blue,36,3226,2145,0.665,Los Angeles
717823383,Existing Customer,56,M,Unknown,Married,$60K - $80K,Blue,47,3426,1841,0.537,Los Angeles
796029483,Existing Customer,49,F,Graduate,Married,Less than $40K,Blue,43,2174,785,0.361,Los Angeles
710099358,Existing Customer,60,F,Unknown,Single,$40K - $60K,Blue,36,3959,0,0,Los Angeles
713872008,Existing Customer,49,F,High School,Married,Less than $40K,Blue,42,2215,1347,0.608,Los Angeles
788802483,Existing Customer,47,F,Uneducated,Unknown,Less than $40K,Blue,29,2814,1595,0.567,Los Angeles
817988433,Existing Customer,56,M,Unknown,Single,$60K - $80K,Blue,51,6941,1013,0.146,Los Angeles
823554783,Existing Customer,44,F,College,Single,Unknown,Blue,40,3269,0,0,Los Angeles
710643183,Existing Customer,42,F,High School,Single,Less than $40K,Blue,23,3172,1160,0.366,Los Angeles
779859558,Attrited Customer,54,F,High School,Married,Less than $40K,Blue,38,2452,1012,0.413,Los Angeles
798238008,Existing Customer,36,F,Uneducated,Married,Less than $40K,Blue,30,5070,0,0,Los Angeles
811974483,Existing Customer,56,M,Graduate,Single,$40K - $60K,Blue,51,1466,723,0.493,Los Angeles
778471758,Existing Customer,52,F,Graduate,Married,Less than $40K,Blue,37,2427,2362,0.973,Los Angeles
718513233,Existing Customer,59,M,Graduate,Single,$120K +,Blue,48,17999,1861,0.103,Los Angeles
718147233,Existing Customer,44,F,High School,Married,$40K - $60K,Blue,31,4553,1538,0.338,Los Angeles
713700258,Existing Customer,55,F,Post-Graduate,Married,Unknown,Blue,42,2953,1896,0.642,Los Angeles
780670083,Attrited Customer,39,F,Unknown,Unknown,$40K - $60K,Blue,28,4363,0,0,Los Angeles
711438033,Existing Customer,57,F,Graduate,Married,Less than $40K,Blue,45,1894,0,0,Los Angeles
712253058,Existing Customer,48,F,High School,Married,Less than $40K,Blue,40,2097,1255,0.598,Los Angeles
713519508,Existing Customer,47,M,High School,Divorced,$60K - $80K,Blue,36,1983,989,0.499,Los Angeles
789992733,Existing Customer,50,F,Unknown,Unknown,Less than $40K,Blue,42,2210,1539,0.696,Los Angeles
710110683,Existing Customer,52,M,College,Married,$60K - $80K,Blue,36,7879,1007,0.128,Los Angeles
720260433,Existing Customer,46,F,High School,Married,$40K - $60K,Blue,34,3336,1687,0.506,Los Angeles
714148758,Existing Customer,34,F,Post-Graduate,Married,Less than $40K,Blue,27,1726,1398,0.81,Los Angeles
715522233,Existing Customer,45,F,Doctorate,Single,Less than $40K,Blue,27,2917,1523,0.522,Los Angeles
712790358,Attrited Customer,39,F,Uneducated,Married,Unknown,Blue,30,3023,1348,0.446,Los Angeles
714943233,Existing Customer,49,M,Doctorate,Married,$40K - $60K,Blue,31,1915,1545,0.807,Los Angeles
789579033,Existing Customer,43,M,Graduate,Unknown,$40K - $60K,Blue,36,4878,2098,0.43,Los Angeles
708952758,Existing Customer,41,F,College,Married,Less than $40K,Blue,35,2066,1542,0.746,Los Angeles
721374033,Existing Customer,53,F,High School,Married,$40K - $60K,Blue,39,2164,1115,0.515,Los Angeles
808891983,Existing Customer,42,F,Graduate,Unknown,Less than $40K,Blue,37,6250,1835,0.294,Los Angeles
794516508,Existing Customer,43,F,High School,Married,Less than $40K,Blue,24,1484,0,0,Los Angeles
714032883,Existing Customer,45,M,College,Unknown,$40K - $60K,Blue,36,4718,1591,0.337,Los Angeles
778722033,Existing Customer,44,F,Uneducated,Married,Less than $40K,Blue,28,2275,1265,0.556,Los Angeles
823578483,Existing Customer,44,F,High School,Single,Less than $40K,Blue,40,1438.3,1169,0.813,Los Angeles
715148658,Existing Customer,51,F,Graduate,Married,Less than $40K,Blue,43,3683,1039,0.282,Los Angeles
709669533,Existing Customer,38,F,High School,Divorced,Less than $40K,Blue,30,2722,1303,0.479,Los Angeles
787467858,Existing Customer,43,M,High School,Married,$80K - $120K,Silver,30,34516,2045,0.059,Los Angeles
708671733,Existing Customer,48,M,Graduate,Married,$60K - $80K,Blue,36,2072,1499,0.723,Los Angeles
709790058,Existing Customer,53,M,Graduate,Married,$120K +,Blue,40,6383,1512,0.237,Los Angeles
712714008,Existing Customer,39,F,Unknown,Married,$40K - $60K,Blue,28,2725,2302,0.845,Los Angeles
715191258,Existing Customer,47,F,Unknown,Married,Unknown,Blue,41,2675,1999,0.747,Los Angeles
757722708,Existing Customer,42,M,College,Married,$60K - $80K,Blue,35,1438.3,0,0,Los Angeles
718086783,Existing Customer,50,M,Uneducated,Married,$120K +,Blue,36,13478,0,0,Los Angeles
815253708,Existing Customer,46,F,High School,Divorced,Less than $40K,Blue,41,2841,1807,0.636,Los Angeles
715083633,Existing Customer,33,F,Uneducated,Married,Less than $40K,Blue,23,1830,1777,0.971,Los Angeles
792098883,Existing Customer,37,M,Doctorate,Single,$120K +,Blue,31,2360,1204,0.51,Los Angeles
711873858,Existing Customer,43,M,High School,Married,$60K - $80K,Blue,35,3717,1882,0.506,Los Angeles
713931258,Attrited Customer,56,F,Graduate,Married,Less than $40K,Blue,45,1438.3,0,0,Los Angeles
787591008,Existing Customer,42,M,Uneducated,Divorced,$60K - $80K,Blue,34,2289,1195,0.522,Los Angeles
801518958,Existing Customer,56,F,Graduate,Married,Unknown,Blue,50,5338,0,0,Los Angeles
713068833,Existing Customer,44,F,Uneducated,Single,Less than $40K,Blue,32,1438.3,894,0.622,Los Angeles
710566533,Existing Customer,40,M,Unknown,Married,$60K - $80K,Blue,27,2276,1372,0.603,Los Angeles
789151983,Existing Customer,43,F,Graduate,Unknown,$40K - $60K,Blue,31,4091,1108,0.271,Los Angeles
766673433,Existing Customer,45,M,Unknown,Married,$80K - $120K,Blue,38,3798,1570,0.413,Los Angeles
807589908,Existing Customer,47,F,Unknown,Married,Less than $40K,Blue,42,1778,822,0.462,Los Angeles
708190158,Attrited Customer,38,F,High School,Single,Less than $40K,Blue,26,2920,2426,0.831,Los Angeles
784895358,Attrited Customer,49,F,Graduate,Married,Less than $40K,Blue,43,1938,0,0,Los Angeles
710090133,Existing Customer,62,F,College,Divorced,Less than $40K,Blue,51,4049,1685,0.416,Los Angeles
799242033,Existing Customer,45,M,Doctorate,Married,$80K - $120K,Blue,39,1438.3,1162,0.808,Los Angeles
719377383,Existing Customer,40,M,College,Single,$60K - $80K,Blue,28,10880,2025,0.186,Los Angeles
710371683,Existing Customer,51,M,Doctorate,Married,$60K - $80K,Blue,36,3451,2006,0.581,Los Angeles
719926683,Existing Customer,41,M,High School,Divorced,$60K - $80K,Blue,33,20749,2171,0.105,Los Angeles
793597833,Existing Customer,49,F,Post-Graduate,Single,Less than $40K,Blue,43,2481,1568,0.632,Los Angeles
713739708,Existing Customer,61,M,High School,Single,$60K - $80K,Blue,53,2415,2050,0.849,Los Angeles
709389558,Existing Customer,33,F,College,Single,Less than $40K,Blue,36,1438.3,0,0,Los Angeles
811907583,Existing Customer,45,F,Uneducated,Single,Unknown,Blue,40,7600,1574,0.207,Los Angeles
709087983,Existing Customer,35,F,Doctorate,Single,Less than $40K,Blue,27,1438.3,0,0,Los Angeles
712774908,Existing Customer,41,F,High School,Married,Less than $40K,Blue,29,2601,1861,0.715,Los Angeles
820639908,Existing Customer,48,F,High School,Married,Unknown,Blue,44,2625,2517,0.959,Los Angeles
713497983,Existing Customer,49,M,High School,Single,$60K - $80K,Blue,36,5578,0,0,Los Angeles
713489358,Existing Customer,52,F,Graduate,Married,Less than $40K,Blue,40,3698,0,0,Los Angeles
711381183,Existing Customer,51,F,Unknown,Married,$40K - $60K,Blue,36,1438.3,1141,0.793,Los Angeles
814989933,Existing Customer,45,F,College,Unknown,Less than $40K,Blue,40,1795,1058,0.589,Los Angeles
711847833,Existing Customer,42,F,Graduate,Single,Less than $40K,Blue,32,1933,1127,0.583,Los Angeles
772837083,Existing Customer,41,M,Graduate,Married,$120K +,Blue,32,27169,0,0,Los Angeles
713652783,Existing Customer,30,F,Unknown,Single,Less than $40K,Blue,36,2367,1220,0.515,Los Angeles
719202708,Existing Customer,54,F,High School,Married,Less than $40K,Blue,36,5642,541,0.096,Los Angeles
714566133,Existing Customer,60,F,Graduate,Married,Less than $40K,Blue,36,3239,2356,0.727,Los Angeles
717553683,Existing Customer,52,F,Unknown,Married,Less than $40K,Blue,36,3040,2517,0.828,Los Angeles
814987983,Existing Customer,37,F,College,Single,$40K - $60K,Blue,32,3680,683,0.186,Los Angeles
789588933,Existing Customer,44,M,Graduate,Married,$60K - $80K,Blue,37,1787,0,0,Los Angeles
714317058,Existing Customer,52,M,Graduate,Married,$60K - $80K,Blue,36,4752,2437,0.513,Los Angeles
772271508,Attrited Customer,46,F,Uneducated,Single,Unknown,Blue,35,1706,0,0,Los Angeles
716366208,Existing Customer,45,F,Uneducated,Married,Unknown,Blue,36,8103,0,0,Los Angeles
710971908,Existing Customer,43,M,High School,Married,$60K - $80K,Blue,31,3764,1780,0.473,Los Angeles
711412533,Attrited Customer,40,F,High School,Single,Less than $40K,Blue,35,5492,1573,0.286,Los Angeles
720593583,Existing Customer,39,F,Doctorate,Divorced,Less than $40K,Blue,32,3554,747,0.21,Los Angeles
720165258,Existing Customer,44,F,High School,Unknown,Less than $40K,Blue,29,3170,2330,0.735,Los Angeles
716147658,Existing Customer,49,F,Uneducated,Single,Unknown,Blue,40,2464,1601,0.65,Los Angeles
778436283,Existing Customer,41,M,High School,Single,Less than $40K,Blue,21,3429,1504,0.439,Los Angeles
711492258,Existing Customer,50,M,Graduate,Married,$60K - $80K,Blue,45,2021,1578,0.781,Los Angeles
771106458,Existing Customer,54,F,College,Married,Less than $40K,Blue,41,2444,1313,0.537,Los Angeles
713183508,Existing Customer,39,F,High School,Married,Unknown,Blue,36,2751,1158,0.421,Los Angeles
710832108,Existing Customer,52,F,Unknown,Single,$40K - $60K,Blue,44,9017,2359,0.262,Los Angeles
719940483,Existing Customer,51,F,Graduate,Married,$40K - $60K,Blue,43,2107,1663,0.789,Los Angeles
715207458,Existing Customer,46,F,Unknown,Single,Less than $40K,Blue,39,2029,1074,0.529,Los Angeles
716839983,Existing Customer,48,M,College,Married,$120K +,Blue,36,32777,0,0,Los Angeles
781073733,Existing Customer,50,M,Graduate,Married,$120K +,Blue,41,4607,0,0,Los Angeles
757594083,Existing Customer,52,F,Unknown,Married,Unknown,Blue,45,23486,0,0,Los Angeles
764496708,Existing Customer,54,F,High School,Married,Unknown,Blue,47,1997,0,0,Los Angeles
714080433,Existing Customer,40,F,College,Married,$40K - $60K,Blue,36,3144,1787,0.568,Los Angeles
757675158,Existing Customer,47,F,Post-Graduate,Divorced,$40K - $60K,Blue,40,2725,1851,0.679,Los Angeles
715361433,Existing Customer,53,F,High School,Single,Less than $40K,Blue,36,1874,994,0.53,Los Angeles
778191933,Attrited Customer,45,M,Uneducated,Single,$120K +,Blue,35,7135,2517,0.353,Los Angeles
718792758,Existing Customer,35,F,Uneducated,Married,Unknown,Blue,25,3379,587,0.174,Los Angeles
709738008,Existing Customer,48,F,Unknown,Married,$40K - $60K,Blue,36,2804,1057,0.377,Los Angeles
799020258,Existing Customer,44,M,Uneducated,Divorced,$60K - $80K,Blue,38,16553,0,0,Los Angeles
718152333,Attrited Customer,41,F,Doctorate,Single,Unknown,Blue,36,2246,0,0,Los Angeles
716324583,Existing Customer,42,F,Uneducated,Single,Unknown,Blue,36,2875,1892,0.658,Los Angeles
720887058,Existing Customer,51,F,Unknown,Married,Unknown,Blue,35,3668,0,0,Los Angeles
714825408,Existing Customer,45,F,High School,Single,$40K - $60K,Blue,36,2853,2517,0.882,Los Angeles
788620083,Existing Customer,50,F,Graduate,Single,Less than $40K,Blue,41,2382,1419,0.596,Los Angeles
719490108,Existing Customer,54,F,Graduate,Single,Less than $40K,Blue,36,2830,1779,0.629,Los Angeles
709044183,Existing Customer,47,F,Unknown,Married,Unknown,Blue,27,24987,824,0.033,Los Angeles
756944133,Existing Customer,52,F,Graduate,Married,Less than $40K,Blue,45,3705,2168,0.585,Los Angeles
785285883,Attrited Customer,49,F,Graduate,Single,Less than $40K,Blue,43,1675,0,0,Los Angeles
779770683,Existing Customer,47,F,Uneducated,Divorced,$40K - $60K,Blue,36,1439,0,0,Los Angeles
718510983,Existing Customer,54,F,Unknown,Single,$40K - $60K,Blue,41,4440,0,0,Los Angeles
710322033,Existing Customer,52,F,High School,Married,Less than $40K,Blue,44,2563,1765,0.689,Los Angeles
710560008,Existing Customer,46,F,High School,Married,Less than $40K,Blue,33,1896,1738,0.917,Los Angeles
711298458,Attrited Customer,39,F,Unknown,Married,Less than $40K,Blue,26,2190,0,0,Los Angeles
789164283,Existing Customer,55,F,Uneducated,Married,Less than $40K,Blue,44,2596,1929,0.743,Los Angeles
715773783,Attrited Customer,44,F,Graduate,Single,$40K - $60K,Blue,35,4196,561,0.134,Los Angeles
779158533,Existing Customer,43,F,Uneducated,Single,Less than $40K,Blue,25,1616,966,0.598,Los Angeles
720463833,Existing Customer,42,M,Uneducated,Single,$60K - $80K,Blue,36,6618,1738,0.263,Los Angeles
712747758,Attrited Customer,50,F,Uneducated,Single,Less than $40K,Blue,36,2477,0,0,Los Angeles
771067308,Existing Customer,38,F,High School,Single,$40K - $60K,Blue,25,3040,1908,0.628,Los Angeles
750995508,Attrited Customer,41,M,Unknown,Single,$60K - $80K,Blue,32,4697,1046,0.223,Los Angeles
716171358,Existing Customer,51,M,College,Married,$40K - $60K,Blue,36,4436,2222,0.501,Los Angeles
794637333,Existing Customer,44,F,Graduate,Divorced,Less than $40K,Silver,25,13138,0,0,Los Angeles
718437033,Attrited Customer,46,M,Uneducated,Unknown,$60K - $80K,Blue,30,1438.3,681,0.473,Los Angeles
718492908,Existing Customer,38,F,College,Married,Less than $40K,Blue,36,3297,1554,0.471,Los Angeles
716033508,Existing Customer,46,M,Graduate,Single,$60K - $80K,Blue,34,6272,1434,0.229,Los Angeles
717603858,Existing Customer,54,M,College,Single,$40K - $60K,Blue,42,5608,1775,0.317,Los Angeles
714741933,Existing Customer,42,M,Unknown,Married,$60K - $80K,Blue,32,9906,1759,0.178,Los Angeles
716558283,Existing Customer,30,F,Graduate,Married,Less than $40K,Blue,36,1621,1046,0.645,Los Angeles
719022558,Existing Customer,49,F,Uneducated,Married,Less than $40K,Blue,38,2305,1173,0.509,Los Angeles
717334233,Existing Customer,54,F,Uneducated,Single,$40K - $60K,Blue,43,9525,2517,0.264,Los Angeles
709222008,Attrited Customer,41,M,Unknown,Single,$80K - $120K,Blue,32,4742,2221,0.468,Los Angeles
719192808,Existing Customer,51,M,Graduate,Single,$120K +,Blue,36,3168,2147,0.678,Los Angeles
719281533,Existing Customer,37,F,College,Married,Less than $40K,Blue,27,2939,1388,0.472,Los Angeles
710877108,Existing Customer,44,F,High School,Divorced,Less than $40K,Blue,32,2724,1288,0.473,Los Angeles
714155283,Existing Customer,46,F,Unknown,Married,Unknown,Blue,36,6990,876,0.125,Los Angeles
771214083,Existing Customer,45,M,High School,Unknown,$60K - $80K,Blue,32,1870,0,0,Los Angeles
770581983,Existing Customer,55,F,Graduate,Married,$40K - $60K,Blue,41,1438.3,0,0,Los Angeles
718742808,Attrited Customer,55,F,High School,Married,$40K - $60K,Blue,46,4629,710,0.153,Los Angeles
710257683,Existing Customer,50,M,Graduate,Single,$120K +,Blue,33,34516,1134,0.033,Los Angeles
721426383,Attrited Customer,36,F,Unknown,Single,Less than $40K,Blue,36,1558,261,0.168,Los Angeles
721041483,Attrited Customer,45,M,Doctorate,Married,$60K - $80K,Blue,37,13093,2517,0.192,Los Angeles
719922558,Existing Customer,45,F,Unknown,Divorced,$40K - $60K,Blue,33,1438.3,0,0,Los Angeles
715072533,Existing Customer,41,F,Unknown,Unknown,$40K - $60K,Blue,36,4451,0,0,Los Angeles
716214108,Existing Customer,44,M,Uneducated,Single,$60K - $80K,Blue,36,6426,0,0,Los Angeles
772216833,Existing Customer,47,F,Graduate,Single,Less than $40K,Blue,36,2761,1950,0.706,Los Angeles
708553008,Existing Customer,38,F,High School,Single,$40K - $60K,Blue,36,2148,1103,0.514,Los Angeles
778880358,Existing Customer,49,F,Graduate,Divorced,$40K - $60K,Blue,30,2485,1648,0.663,Los Angeles
720258183,Existing Customer,39,F,Graduate,Single,$40K - $60K,Blue,25,3394,2517,0.742,Los Angeles
720689583,Existing Customer,50,F,High School,Married,$40K - $60K,Blue,40,3367,1747,0.519,Los Angeles
758168133,Existing Customer,50,F,High School,Married,$40K - $60K,Blue,43,4154,1060,0.255,Los Angeles
716322783,Existing Customer,47,F,Unknown,Married,Less than $40K,Blue,37,2154,1628,0.756,Los Angeles
711118083,Existing Customer,54,F,Graduate,Divorced,Less than $40K,Blue,43,2506,1784,0.712,Los Angeles
709591533,Existing Customer,46,F,College,Divorced,Less than $40K,Blue,38,1774,1115,0.629,Los Angeles
794556333,Existing Customer,43,F,Unknown,Single,Unknown,Blue,27,3287,1697,0.516,Los Angeles
771630783,Existing Customer,42,F,High School,Married,Unknown,Blue,30,1821,935,0.513,Los Angeles
